"Filmtitel","Szenen-ID","Szenenbeschreibung","Drehort","Drehortbeschreibung","Breitengrad (Drehort)","Längengrad (Drehort)","Szenenort","Breitengrad (Szenenort)","Längengrad (Szenenort)","Zeit im Film (sek)","Zeit (chronologisch)","Figuren","Links","Quelle","Anmerkung"
"Age of Ultron","A2-11","Ultron und die Zwillinge reisen nach Südafrika, um von dem Waffenhändler Ulysses Klaue Vibranium zu erwerben. Stark vermutet das, sodass die Avengers ebenfalls dorthin reisen.","Dhaka Trunk Road, Road, Chowdhury Ghata, Shitulpur, Dhaka - Chittagong Hwy, 4310, Bangladesh","Eine reale Bergungswerft, die Sagarika Ship Breaking Industry in Bangladesch, Indien, diente als Hintergrundkulisse für diese Sequenz.","22.467331794424847","91.72298950794153","Salvage Yard, Südafrikanische Küste","null","null",00:42:00,2015,"Ultron / Pietro Maximoff als Quicksilver / Wanda Maximoff als Scarlet Witch",,"https://mculocationscout.com/2020/08/09/salvage-yard-african-coast-mcu-location-scout/",
"Age of Ultron","A2-12","In dem Boot, in dem Klaue sich eingerichtet hat, versuchen die Avengers, Ultron daran zu hindern, sich mit einer Menge Vibranium davonzumachen.","Surrey Quays Rd, London SE16 7PJ, Vereinigtes Königreich","Das Gebäude der Harmsworth Quay Printworks in London für die Innenausstattung des Schiffes genutzt.","51.49768981818161","-0.04364928609393067","Salvage Yard, Südafrikanische Küste","null","null",00:42:20,2015,"Klaue / Wanda Maximoff als Scarlet Witch / Pietro Maximoff als Quicksilver / Ultron / Thor / Steve Rogers als Captain America / Tony Stark als Tony Stark als Iron Man / Natascha Romanow als Black Widow / Clint Barton als Hawkeye",,"https://mculocationscout.com/2020/08/09/salvage-yard-african-coast-mcu-location-scout/",
"Age of Ultron","A2-13","Scarlet verhext Thor. Seine Vision führt ihn nach Asgard, wo er eine düstere Prophezeiung von seinem Freund Heimdall hört.","Church of St Bartholomew the Great, West Smithfield, London EC1","Die Kirche St. Bartholomäus der Große taucht in Thors Vision als Asgardische Halle auf.","51.51915624869021","-0.0997950084978133","Asgardische Halle","null","null",00:48:53,2015,"Thor / Heimdall",,"https://movie-locations.com/movies/a/Avengers-Age-Of-Ultron.php#11th",
"Age of Ultron","A2-14","Verhext von Scarlet hat Black Widow einen Flashback zurück in ihre Zeit im Red Room.","Mansion Dr, Tring HP23 5LX, United Kingdom","Die Tring Park School for the Performing Arts diente in Black Widows Vision als Schauplatz des Herrenhauses.","51.79188590785181","-0.6575097301941768","Red Room","null","null",00:49:37,2015,"Natascha Romanow als Black Widow",,,
"Age of Ultron","A2-15","Captain Americas Vision führt ihn in die Vergangenheit in einen Tanzsaal, wo er die Gelegenheit erhält, mit Peggy Carter zu tanzen.","350 Brockley Rd, London SE4 2BY, United Kingdom","Diese Szene wurde im Rivoli Ballroom gedreht.","51.45532794618128","-0.037059526503088414","Ballsaal","null","null",00:50:13,2015,"Steve Rogers als Captain America / Peggy Carter",,"https://mculocationscout.com/2020/08/09/ballroom-captain-americas-vision-mcu-location-scout/",
"Age of Ultron","A2-16","Während die Hälfte der Avengers von Scarlet verhext wird, kämpft Iron Man mit Ultrons Armee und Bruce Banner hält sich im Quinjet auf.","Dhaka Trunk Road, Road, Chowdhury Ghata, Shitulpur, Dhaka - Chittagong Hwy, 4310, Bangladesh",,"22.467331794424847","91.72298950794153","Salvage Yard, Südafrikanische Küste","null","null",00:52:22,2015,"Wanda Maximoff als Scarlet Witch / Pietro Maximoff als Quicksilver / Tony Stark als Tony Stark als Iron Man /Bruce Banner / Ultron",,,
"Age of Ultron","A2-17","Bruce Banner verwandelt sich in Hulk, nachdem er von Scarlet verhext wurde, und randaliert in Johannesburg, Südafrika.","2 Highlands St, Highlands, Johannesburg, 2198, South Africa","Hulk beginnt am Yeoville Hill in den Overlook Highlands, bevor er in die Stadt hinabwüstet.","-26.188770411740677","28.06181791534308","Johannesburg, Südafrika","-26.201401510362544","28.047233843002143",00:52:55,2015,"The Bruce Banner als Hulk / Tony Stark als Tony Stark als Iron Man",,"https://mculocationscout.com/2020/08/09/johannesburg-south-africa-mcu-location-scout/",
"Age of Ultron","A2-18","Im Weltraum öffnet sich ein kreuzförmiger Satellit und lässt ein Spaceship heraus, das auf die Erde zufliegt.",,,"null","null","Weltraum","null","null",00:53:14,2015,"The Bruce Banner als Hulk / Tony Stark als Tony Stark als Iron Man",,"https://mculocationscout.com/2020/08/09/johannesburg-south-africa-mcu-location-scout/",
"Age of Ultron","A2-19A","Hulk rastet aus, bis Iron Man mit seinem Hulkbuster und Veronica auftaucht, um ihn zu fangen.","Johannesburg, Südafrika",,"-26.205719138480962","28.044901871776254","Johannesburg, Südafrika","-26.201401510362544","28.047233843002143",00:53:20,2015,"The Bruce Banner als Hulk / Tony Stark als Tony Stark als Iron Man",,"https://mculocationscout.com/2020/08/09/johannesburg-south-africa-mcu-location-scout/",
"Age of Ultron","A2-19B","Der Hulkbuster liefert sich einen Schlagabtausch, bevor Hulk ihm einen Laternenpfahl durch die Schulter rammt. Iron man verprügelt Hulk vor der Gauteng Provincial Legislature (ebenfalls in Johannesburg), bevor er ihn einfängt und wegfliegt.","40 Rissik St Johannesburg 2000 South Africa",,"-26.204128954953795","28.042292184562616","Johannesburg, Südafrika","-26.201401510362544","28.047233843002143",00:53:46,2015,"The Bruce Banner als Hulk / Tony Stark als Tony Stark als Iron Man",,"https://mculocationscout.com/2020/08/09/johannesburg-south-africa-mcu-location-scout/",
"Age of Ultron","A2-19C","Hulk lässt sich nicht einfangen und zieht den Hulkbuster in ein überfülltes Einkaufszentrum und einen Fahrstuhl. Die beiden setzen den Kampf fort und zerstören dabei einen Großteil des Gebäudes.","Brent Civic Centre, Wembley Park Blvd, Wembley, England HA9 0FJ, United Kingdom","Das Brent Civic Centre in Wembley, Großbritannien, dient in diesem Teil der Sequenz, der nicht in Südafrika gedreht wurde, als Einkaufszentrum in Johannesburg.","51.55909355393051","-0.2816260283504894","Johannesburg, Südafrika","-26.201401510362544","28.047233843002143",00:54:00,2015,"The Bruce Banner als Hulk / Tony Stark als Tony Stark als Iron Man",,"https://mculocationscout.com/2020/08/09/johannesburg-south-africa-mcu-location-scout/",
"Age of Ultron","A2-19D","Tony Stark schafft es, den Hulk wieder in die Luft zu bringen, und die beiden stürzen in ein im Bau befindliches Gebäude mitten in der Stadt.","Simmonds St & Market St, Johannesburg, 2001, South Africa","Der Schauplatz ist eigentlich ein Park, und der teilweise gebaute Wolkenkratzer wurde digital hinzugefügt.","-26.204567","28.039920","Simmonds St & Market St, Johannesburg, 2001, South Africa","-26.204567","28.039920",00:57:00,2015,"The Bruce Banner als Hulk / Tony Stark als Tony Stark als Iron Man",,"https://mculocationscout.com/2020/08/09/johannesburg-south-africa-mcu-location-scout/",
"Age of Ultron","A2-19E","Iron Man ist schließlich in der Lage, den Hulk zu besiege.","Simmonds St & Market St, Johannesburg, 2001, South Africa",,"-26.204567","28.039920","Simmonds St & Market St, Johannesburg, 2001, South Africa","-26.204567","28.039920",00:58:20,2015,"The Bruce Banner als Hulk / Tony Stark als Tony Stark als Iron Man",,"https://mculocationscout.com/2020/08/09/johannesburg-south-africa-mcu-location-scout/",
"Age of Ultron","A2-20","Nach dem Kampf und den erschütternden Visionen, lädt Clint (Hawkeye) die Avengers zu seiner Familie auf der Barton Farm ein.","Stratfield Saye Park Reading RG7 2BZ, United Kingdom","Der Ort, an dem die Scheune und das Haus gebaut wurden, ist der Stratfield Saye Park.","51.35027603799194","-0.9867394866585626","Barton Farm","null","null",01:00:00,2015,"Clint Barton / Tony Stark / Steve Rogers / Natascha Romanow / Bruce Banner / Thor / Nick Fury",,"https://mculocationscout.com/2020/08/09/barton-farm-mcu-location-scout/",
"Age of Ultron","A2-21","Derweil befindet sich Ultron in Seoul, Südkorea, wo er das Labor von U-Gin Genetics, Dr. Cho, übernimmt.","Seoul, Südkorea","Der eigentliche Schauplatz ist die schwimmende Insel Seoul in Seoul.","37.51331398393421","126.99497649205848","U-Gin Genetics Research Lab (außen)","37.57093647679539","126.97720348271238",01:04:34,2015,"Dr. Cho / Ultron",,"https://mculocationscout.com/2020/08/09/u-gin-genetics-seoul-south-korea-mcu-location-scout/",
"Age of Ultron","A2-22","Ultron versucht, sein Bewusstsein mit Hilfe der Cradle in einen synthetischen Körper zu übertragen","East, Off Yew Tree Ave, Rainham Rd S, Dagenham RM10 7FN, Vereinigtes Königreich","Die Innenaufnahmen von Dr. Chos Genetiklabor wurden bei Sanofi im London East UK Business & Technical Park gedreht","51.54706825276302","0.1699132870472986","U-Gin Genetics Research Lab (innen)","37.57093647679539","126.97720348271238",01:04:40,2015,"Dr. Cho / Ultron",,"https://virtualglobetrotting.com/map/sonofi-avengers-age-of-ultron/view/google/",
"Age of Ultron","A2-23","Während Ultron in Seoul ist, befinden sich alle Avengers bis auf Thor noch auf Bartons Farm.","Stratfield Saye Park Reading RG7 2BZ, United Kingdom","Der Ort, an dem die Scheune und das Haus gebaut wurden, ist der Stratfield Saye Park.","51.35027603799194","-0.9867394866585626","Barton Farm","null","null",01:05:55,2015,"Clint Barton / Tony Stark / Steve Rogers / Natascha Romanow / Bruce Banner / Nick Fury",,"https://mculocationscout.com/2020/08/09/barton-farm-mcu-location-scout/",
"Age of Ultron","A2-24","Thor sucht Erik Selvig an der University of London - Royal Holloway auf, um seine seltsamen Visionen besser zu verstehen.","Egham Hill, Egham TW20 0EX, United Kingdom",,"51.42578001540148","-0.5630410436973939","Royal Holloway, University of London","51.42578001540148","-0.5630410436973939",01:11:52,2015,"Thor / Erik Selvig",,"https://mculocationscout.com/2020/08/09/royal-holloway-london-mcu-location-scout/",
"Age of Ultron","A2-25","Tony Stark besucht den Nexus des Internets in Oslo, Norwegen, um herauszufinden, wer Ultron daran hindert, sich Zugang zu den nuklearen Abschusscodes zu verschaffen.","London","Es gibt keinen einzigen Moment außerhalb des kleinen Computerraums, der auf einer Londoner Tonbühne gedreht wurde.","51.51445915507117","-0.12494983815534912","Nexus Internet Hub, Oslo, Norwegen","59.9127300","10.7460900",01:16:17,2015,"Tony Stark",,"https://mculocationscout.com/2020/08/09/nexus-internet-hub-oslo-norway-mcu-location-scout/",
"Age of Ultron","A2-26","Captain America reist zum U-GIN Genetics Labor, wo er Dr. Cho und Ultron trifft.","Seoul, Südkorea",,"37.51331398393421","126.99497649205848","U-Gin Genetics Research Lab (außen)","37.57093647679539","126.97720348271238",01:19:26,2015,,,,
"Age of Ultron","A2-27","LKW-Verfolgungsjagd durch Seoul.","Cheongdam Bridge Jayang-dong, Gwangjin-gu, Seoul, South Korea","Die Sequenz beginnt mit einer Einspielung der Cheongdam-Brücke, über die der Lastwagen, der Ultron und die Wiege transportiert, schließlich nach Süden fahren wird.","37.526790206314224","127.06446199823908","Seoul, Südkorea","37.52975100584142","127.06706699827458",01:20:00,2015,"Clint Barton als Hawkeye / Steve Rogers als Captain America / Natascha Romanow als Black Widow",,"https://mculocationscout.com/2020/08/09/truck-chase-seoul-mcu-location-scout/",
"Age of Ultron","A2-28A","Hawkeye sieht den U-Gin-Lkw von seinem Quinjet aus, als er in den Tunnel der Dongbu-Autobahn einfährt.","74-27 Jayang 4(sa)-dong, Gwangjin-gu, Seoul, Südkorea","Dieser Tunnel befindet sich nur wenig nördlich der Cheongdam-Brücke.","37.532312","127.067067","Seoul, Südkorea","37.52975100584142","127.06706699827458",01:20:06,2015,"Clint Barton als Hawkeye / Steve Rogers als Captain America",,"https://mculocationscout.com/2020/08/09/truck-chase-seoul-mcu-location-scout/",
"Age of Ultron","A2-28B","Der Lastwagen mit Ultron und der Wiege fährt nach Süden, um die Schleife über den Ttukseom Hangang Park und auf die Brücke. Captain America klettert auf die Straße und springt auf den Lkw.","-dong, 112 Jayang 3(sam)-dong, Gwangjin-gu, Seoul, Südkorea","Chris Evans (Captain America) war als einziger Schauspieler der Hauptbesetzung in Seoul vor Ort.","37.52975100584142","127.06706699827458","Seoul, Südkorea","37.52975100584142","127.06706699827458",01:20:30,2015,"Clint Barton als Hawkeye / Steve Rogers als Captain America",,"https://mculocationscout.com/2020/08/09/truck-chase-seoul-mcu-location-scout/",
"Age of Ultron","A2-28C","Captain America hängt an der Hintertür des Lastwagens, als dieser die Brücke überquert.","Mapo Bridge, Seoul, Südkorea","Für diese Aufnahme wurde die Produktion auf die Mapo-Brücke verlegt, die mehrere Meilen entfernt ist.","37.53441056654008","126.93707108465694","Seoul, Südkorea","37.52975100584142","127.06706699827458",01:20:37,2015,"Clint Barton als Hawkeye / Steve Rogers als Captain America",,"https://mculocationscout.com/2020/08/09/truck-chase-seoul-mcu-location-scout/",
"Age of Ultron","A2-28D","Hawkey greift im Quinjet Ultron an, während er und Captain America auf dem U-Gin-Truck kämpfen.","Mapo-gu, Seoul, Südkorea","Die Straße außerhalb des Platzes, Sangam-dong, dient als Kulisse für den LKW-Kampf mit Ultron.","37.5788788217822","126.88942061259156","Seoul, Südkorea","37.52975100584142","127.06706699827458",01:21:16,2015,"Clint Barton als Hawkeye / Steve Rogers als Captain America / Natascha Romanow als Black Widow",,"https://mculocationscout.com/2020/08/09/truck-fight-seoul-mcu-location-scout/",
"Age of Ultron","A2-28E","Hawkeye steuert den Quinjet an zwei Statuen vorbei und durch einen Torbogen eines Hightech-Gebäudes, bevor er wendet und Black Widow mit ihrem Motorrad auf der Straße absetzt.","267 Seongam-ro, Mapo-gu, Seoul, South Korea","Der Nulikkum Square und das Digital Media City Center wurden für dieses Set Piece verwendet.","37.58144763176849","126.89133182664486","Seoul, Südkorea","37.52975100584142","127.06706699827458",01:21:45,2015,"Clint Barton als Clint Barton als Hawkeye / Natascha Romanow als Black Widow",,"https://mculocationscout.com/2020/08/09/truck-fight-seoul-mcu-location-scout/",
"Age of Ultron","A2-28F","Black Widow hebt auf ihrem Motorrad Captain Americas Schild auf, dass er im Kampf mit Ultron fallen gelassen hat.","Seoul, Südkorea","Gedreht wurde ein Stück weiter oben auf dem Sangam-dong als bei den vorherigen Aufnahmen.","37.57974113099364","126.88809538162587","Seoul, Südkorea","37.52975100584142","127.06706699827458",01:21:53,2015,"Clint Barton als Hawkeye / Natascha Romanow als Black Widow",,"https://mculocationscout.com/2020/08/09/truck-fight-seoul-mcu-location-scout/",
"Age of Ultron","A2-28G","Black Widow biegt rechts in eine kleinere Straße ein.","Seoul, Südkorea","Sie fährt die Gangnam-daero entlang und biegt rechts in die Gangnam-daero 102-gil ein.","37.50125680627088","127.02630833705506","Seoul, Südkorea","37.52975100584142","127.06706699827458",01:22:03,2015,"Clint Barton als Hawkeye / Natascha Romanow als Black Widow",,"https://mculocationscout.com/2020/08/09/motorcycle-chase-seoul-mcu-location-scout/",
"Age of Ultron","A2-28H","Black Widow rast an einigen Leuten vorbei und um eine weitere Ecke und versucht, den U-Gin-LKW einzuholen.","Seoul, Südkorea","Dies wurde in der Nähe der vorherigen Szene gedreht, in Gangnam-daero 98-gil.","37.50069508412947","127.02754417295701","Seoul, Südkorea","37.52975100584142","127.06706699827458",01:22:05,2015,"Natascha Romanow als Black Widow",,"https://mculocationscout.com/2020/08/09/motorcycle-chase-seoul-mcu-location-scout/",
"Age of Ultron","A2-28I","Black Widow saust in eine kleine Gasse neben der Kookmin-Bank und dann auf die Hauptstraße, nachdem sie den U-Gin-Truck eingeholt hat und Captain Americas Schild zurückbringt.","Gyeonggi-do, Südkorea","Die Aufnahmen in dieser Gasse entstanden in einer anderen Stadt. Es wurde in Gyeonggi-do in der Nähe der Schnellstraße Gyewondaehang-ro gefilmt. Genauer: in einer kleinen Gasse, die die Galmi 2-Ro-Schleife mit Pyeongchon-dong auf der Nordseite verbindet.","37.37956021406069","126.9718149249326","Seoul, Südkorea","37.52975100584142","127.06706699827458",01:22:14,2015,"Natascha Romanow als Black Widow",,"https://mculocationscout.com/2020/08/09/motorcycle-chase-seoul-mcu-location-scout/",
"Age of Ultron","A2-28J","Black Widow fährt dann eine Treppe hinauf, um den Lastwagen zu verfolgen. Captain America wird in der Zwischenzeit vom Lastwagen in eine Reihe von Autos geschleudert, die ausweichen müssen, um einen Zusammenstoß zu vermeiden.","Gyeonggi-do, Südkorea","Dies wurde ebenfalls in Pyeongchon-dong unter der Schnellstraße gefilmt. Captain America weicht den fliegenden Autos in der Nähe der Kreuzung Galmi 1-ro aus.","37.37985773505701","126.97217665400113","Seoul, Südkorea","37.52975100584142","127.06706699827458",01:22:30,2015,"Clint Barton als Hawkeye / Steve Rogers als Captain America / Natascha Romanow als Black Widow",,"https://mculocationscout.com/2020/08/09/motorcycle-chase-seoul-mcu-location-scout/",
